,Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Bwd_IAT_Mean,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean.1,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts/b_Avg,Fwd_Pkts/b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts/b_Avg,Bwd_Pkts/b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label,Cat,Sub_Cat,Device
1626,192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,25/07/2019 03:22:58 AM,286,4,1,80,20,20,20,20.0,0.0,20,20,20.0,0.0,349650.3496503496,17482.51748251748,71.5,0.5773502691896271,72,71,215,71.66666666666667,0.5773502691896257,72,71,0,0.0,0.0,0,0,0,0,0,0,32,8,13986.01398601399,3496.503496503497,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,24.0,20.0,20.0,0,0,0,0,0,0,4,80,1,20,-1,-1,4,0,0.0,0.0,0,0,71.5,0.5773502691896271,72,71,Anomaly,Mirai,3,Sichuani_4b
1627,192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,25/07/2019 03:23:46 AM,155,0,3,0,100,0,0,0.0,0.0,40,20,33.33333333333334,11.54700538379252,645161.2903225806,19354.83870967742,77.5,6.363961030678928,82,73,0,0.0,0.0,0,0,155,77.5,6.363961030678928,82,73,0,0,0,0,0,24,0.0,19354.83870967742,20,40,35.0,10.0,100.0,0,0,0,0,0,0,0,0,0,46.66666666666666,0.0,33.33333333333334,0,0,0,0,0,0,0,0,3,100,-1,-1,0,0,0.0,0.0,0,0,77.5,6.363961030678928,82,73,Anomaly,Mirai,2,Sichuani_4b
1628,192.168.0.13-192.168.0.16-9020-56196-6,192.168.0.13,9020,192.168.0.16,56196,6,10/09/2019 01:38:46 AM,116,1,1,30,1388,30,30,30.0,0.0,1388,1388,1388.0,0.0,12224137.93103448,17241.37931034483,116.0,0.0,116,116,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8620.689655172413,8620.689655172413,30,1388,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,1,1403.0,30.0,1388.0,0,0,0,0,0,0,1,30,1,1388,-1,1869,1,0,0.0,0.0,0,0,116.0,0.0,116,116,Anomaly,Mirai,1,Sichuani_4b
1629,192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,25/07/2019 03:25:37 AM,265,2,1,2860,1430,1430,1430,1430.0,0.0,1430,1430,1430.0,0.0,16188679.24528302,11320.75471698113,132.5,17.67766952966369,145,120,145,145.0,0.0,145,145,0,0.0,0.0,0,0,0,0,0,0,16,8,7547.169811320754,3773.584905660377,1430,1430,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1906.666666666667,1430.0,1430.0,0,0,0,0,0,0,2,2860,1,1430,-1,-1,2,0,0.0,0.0,0,0,132.5,17.67766952966369,145,120,Anomaly,Mirai,2,Sichuani_4b
1630,192.168.0.13-192.168.0.16-9020-49784-6,192.168.0.13,9020,192.168.0.16,49784,6,20/05/2019 04:59:08 AM,550,3,1,2806,1388,1388,30,935.3333333333336,784.0416655595117,1388,1388,1388.0,0.0,7625454.545454545,7272.727272727272,183.3333333333333,105.0777489925119,286,76,474,237.0,69.29646455628165,286,188,0,0.0,0.0,0,0,0,0,0,0,96,32,5454.545454545454,1818.181818181818,30,1388,1116.4,607.3160626889429,368832.8,0,0,0,0,1,0,0,0,0,1395.5,935.3333333333336,1388.0,0,0,0,0,0,0,3,2806,1,1388,-1,1869,3,0,0.0,0.0,0,0,183.3333333333333,105.0777489925119,286,76,Normal,Normal,0,Sichuani_4b
1631,192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,25/07/2019 03:23:06 AM,268,3,1,3298,1430,1430,438,1099.333333333333,572.7314670361088,1430,1430,1430.0,0.0,17641791.04477612,14925.37313432836,89.33333333333331,28.29016319029166,122,73,146,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0,0,0,24,8,11194.02985074627,3731.343283582089,438,1430,1231.6,443.6358867359583,196812.8,0,0,0,0,0,0,0,0,0,1539.5,1099.333333333333,1430.0,0,0,0,0,0,0,3,3298,1,1430,-1,-1,3,0,0.0,0.0,0,0,89.33333333333331,28.29016319029166,122,73,Anomaly,Mirai,3,Sichuani_4b
1632,192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,25/07/2019 03:23:15 AM,270,2,1,2860,1430,1430,1430,1430.0,0.0,1430,1430,1430.0,0.0,15888888.88888889,11111.11111111111,135.0,16.97056274847714,147,123,147,147.0,0.0,147,147,0,0.0,0.0,0,0,0,0,0,0,16,8,7407.407407407407,3703.703703703704,1430,1430,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1906.666666666667,1430.0,1430.0,0,0,0,0,0,0,2,2860,1,1430,-1,-1,2,0,0.0,0.0,0,0,135.0,16.97056274847714,147,123,Anomaly,Mirai,4,Sichuani_4b
1633,192.168.0.13-210.89.164.90-64776-9988-17,192.168.0.13,64776,210.89.164.90,9988,17,25/07/2019 03:20:51 AM,4,3,1,96,32,32,32,32.0,0.0,32,32,32.0,0.0,32000000.0,1000000.0,1.333333333333333,1.154700538379252,2,0,2,1.0,1.414213562373095,2,0,0,0.0,0.0,0,0,0,0,0,0,24,8,750000.0,250000.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40.0,32.0,32.0,0,0,0,0,0,0,3,96,1,32,-1,-1,3,0,0.0,0.0,0,0,2.0,0.0,2,2,Anomaly,Mirai,3,Sichuani_4b
1634,192.168.0.13-192.168.0.16-9020-49784-6,192.168.0.13,9020,192.168.0.16,49784,6,20/05/2019 04:57:41 AM,431,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4640.371229698376,431.0,0.0,431,431,0,0.0,0.0,0,0,431,431.0,0.0,431,431,0,0,0,0,0,64,0.0,4640.371229698376,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,32735,0,0,0.0,0.0,0,0,431.0,0.0,431,431,Normal,Normal,0,Sichuani_4b
1635,192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,25/07/2019 03:22:58 AM,120,1,1,1430,1430,1430,1430,1430.0,0.0,1430,1430,1430.0,0.0,23833333.33333333,16666.66666666667,120.0,0.0,120,120,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,8333.333333333334,8333.333333333334,1430,1430,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,1,2145.0,1430.0,1430.0,0,0,0,0,0,0,1,1430,1,1430,-1,-1,1,0,0.0,0.0,0,0,120.0,0.0,120,120,Anomaly,Mirai,2,Sichuani_4b
1636,192.168.0.13-192.168.0.16-9020-49784-6,192.168.0.13,9020,192.168.0.16,49784,6,20/05/2019 04:56:33 AM,186,2,1,1418,1388,1388,30,709.0,960.2510088513316,1388,1388,1388.0,0.0,15086021.50537634,16129.03225806452,93.0,26.87005768508881,112,74,74,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0,0,0,64,32,10752.68817204301,5376.344086021506,30,1388,1048.5,679.0,461041.0,0,0,0,0,1,0,0,0,0,1398.0,709.0,1388.0,0,0,0,0,0,0,2,1418,1,1388,-1,1869,2,0,0.0,0.0,0,0,93.0,26.87005768508881,112,74,Normal,Normal,0,Sichuani_4b
1637,192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,25/07/2019 03:23:41 AM,262,3,1,4290,1430,1430,1430,1430.0,0.0,1430,1430,1430.0,0.0,21832061.06870229,15267.17557251908,87.33333333333331,27.42869543622761,119,71,190,95.0,33.94112549695428,119,71,0,0.0,0.0,0,0,0,0,0,0,24,8,11450.38167938931,3816.793893129771,1430,1430,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1787.5,1430.0,1430.0,0,0,0,0,0,0,3,4290,1,1430,-1,-1,3,0,0.0,0.0,0,0,87.33333333333331,27.42869543622761,119,71,Anomaly,Mirai,4,Sichuani_4b
1638,192.168.0.13-192.168.0.16-9020-49784-6,192.168.0.13,9020,192.168.0.16,49784,6,20/05/2019 04:56:33 AM,289,2,1,1418,1388,1388,30,709.0,960.2510088513316,1388,1388,1388.0,0.0,9709342.560553636,10380.62283737024,144.5,38.89087296526012,172,117,172,172.0,0.0,172,172,0,0.0,0.0,0,0,0,0,0,0,64,32,6920.415224913495,3460.207612456747,30,1388,1048.5,679.0,461041.0,0,0,0,0,1,0,0,0,0,1398.0,709.0,1388.0,0,0,0,0,0,0,2,1418,1,1388,-1,1869,2,0,0.0,0.0,0,0,144.5,38.89087296526012,172,117,Normal,Normal,0,Sichuani_4b
1639,192.168.0.13-52.219.36.132-37946-443-6,192.168.0.13,37946,52.219.36.132,443,6,11/07/2019 01:47:40 AM,137,1,1,1400,1400,1400,1400,1400.0,0.0,1400,1400,1400.0,0.0,20437956.20437956,14598.5401459854,137.0,0.0,137,137,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7299.270072992701,7299.270072992701,1400,1400,1400.0,0.0,0.0,0,0,0,0,1,0,0,0,1,2100.0,1400.0,1400.0,0,0,0,0,0,0,1,1400,1,1400,-1,2800,1,0,0.0,0.0,0,0,137.0,0.0,137,137,Anomaly,Scan,6,Sichuani_4b
1640,192.168.0.13-210.89.164.90-55987-8043-17,192.168.0.13,55987,210.89.164.90,8043,17,25/07/2019 03:25:08 AM,22,1,1,18,18,18,18,18.0,0.0,18,18,18.0,0.0,1636363.636363636,90909.09090909093,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,45454.54545454546,45454.54545454546,18,18,18.0,0.0,0.0,0,0,0,0,0,0,0,0,1,27.0,18.0,18.0,0,0,0,0,0,0,1,18,1,18,-1,-1,1,0,0.0,0.0,0,0,22.0,0.0,22,22,Anomaly,Mirai,3,Sichuani_4b
1641,192.168.0.13-210.89.164.90-60133-8899-17,192.168.0.13,60133,210.89.164.90,8899,17,25/07/2019 03:21:14 AM,116,1,1,32,32,32,32,32.0,0.0,32,32,32.0,0.0,551724.1379310344,17241.37931034483,116.0,0.0,116,116,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,8620.689655172413,8620.689655172413,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,1,48.0,32.0,32.0,0,0,0,0,0,0,1,32,1,32,-1,-1,1,0,0.0,0.0,0,0,116.0,0.0,116,116,Anomaly,Mirai,3,Sichuani_4b
1642,192.168.0.13-192.168.0.16-9020-56196-6,192.168.0.13,9020,192.168.0.16,56196,6,10/09/2019 01:38:34 AM,120,1,1,1388,1388,1388,1388,1388.0,0.0,1388,1388,1388.0,0.0,23133333.33333333,16666.66666666667,120.0,0.0,120,120,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8333.333333333334,8333.333333333334,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,1,2082.0,1388.0,1388.0,0,0,0,0,0,0,1,1388,1,1388,-1,1869,1,0,0.0,0.0,0,0,120.0,0.0,120,120,Anomaly,Mirai,1,Sichuani_4b
1643,192.168.0.13-210.89.164.90-64779-9988-17,192.168.0.13,64779,210.89.164.90,9988,17,25/07/2019 03:20:42 AM,11,1,1,32,32,32,32,32.0,0.0,32,32,32.0,0.0,5818181.818181818,181818.1818181819,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,90909.09090909093,90909.09090909093,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,1,48.0,32.0,32.0,0,0,0,0,0,0,1,32,1,32,-1,-1,1,0,0.0,0.0,0,0,11.0,0.0,11,11,Anomaly,Mirai,3,Sichuani_4b
1644,192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,25/07/2019 03:23:05 AM,80,1,1,20,20,20,20,20.0,0.0,20,20,20.0,0.0,500000.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,12500.0,12500.0,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,0,1,30.0,20.0,20.0,0,0,0,0,0,0,1,20,1,20,-1,-1,1,0,0.0,0.0,0,0,80.0,0.0,80,80,Anomaly,Mirai,2,Sichuani_4b
1645,192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,25/07/2019 03:23:46 AM,300,2,1,1450,1430,1430,20,725.0,997.020561473032,1430,1430,1430.0,0.0,9600000.0,10000.0,150.0,106.0660171779821,225,75,75,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0,0,0,16,8,6666.666666666668,3333.333333333333,20,1430,1077.5,705.0,497025.0,0,0,0,0,0,0,0,0,0,1436.666666666667,725.0,1430.0,0,0,0,0,0,0,2,1450,1,1430,-1,-1,2,0,0.0,0.0,0,0,150.0,106.0660171779821,225,75,Anomaly,Mirai,4,Sichuani_4b
1646,192.168.0.13-210.89.164.90-56111-8043-17,192.168.0.13,56111,210.89.164.90,8043,17,25/07/2019 03:25:34 AM,16,1,1,18,18,18,18,18.0,0.0,18,18,18.0,0.0,2250000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,62500.0,62500.0,18,18,18.0,0.0,0.0,0,0,0,0,0,0,0,0,1,27.0,18.0,18.0,0,0,0,0,0,0,1,18,1,18,-1,-1,1,0,0.0,0.0,0,0,16.0,0.0,16,16,Anomaly,Mirai,3,Sichuani_4b
1647,192.168.0.13-210.89.164.90-64777-9988-17,192.168.0.13,64777,210.89.164.90,9988,17,25/07/2019 03:21:00 AM,7,12,1,384,32,32,32,32.0,0.0,32,32,32.0,0.0,59428571.42857143,1857142.857142857,0.5833333333333334,0.7929614610987591,2,0,5,0.4545454545454545,0.6875516509523286,2,0,0,0.0,0.0,0,0,0,0,0,0,96,8,1714285.714285714,142857.1428571429,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46153846153846,32.0,32.0,0,0,0,0,0,0,12,384,1,32,-1,-1,12,0,3.0,0.0,3,3,2.0,0.0,2,2,Anomaly,Mirai,3,Sichuani_4b
1648,192.168.0.13-192.168.0.16-9020-52704-6,192.168.0.13,9020,192.168.0.16,52704,6,11/07/2019 01:15:13 AM,118,1,1,30,1388,30,30,30.0,0.0,1388,1388,1388.0,0.0,12016949.15254237,16949.15254237288,118.0,0.0,118,118,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8474.57627118644,8474.57627118644,30,1388,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,1,1403.0,30.0,1388.0,0,0,0,0,0,0,1,30,1,1388,-1,1869,1,0,0.0,0.0,0,0,118.0,0.0,118,118,Anomaly,Scan,5,Sichuani_4b
1649,192.168.0.13-192.168.0.16-9020-49784-6,192.168.0.13,9020,192.168.0.16,49784,6,20/05/2019 04:58:56 AM,458,4,1,4194,1388,1388,30,1048.5,679.0,1388,1388,1388.0,0.0,12187772.92576419,10917.03056768559,114.5,27.81486413173119,137,74,337,112.3333333333333,33.65016097039261,137,74,0,0.0,0.0,0,0,0,0,0,0,128,32,8733.624454148472,2183.406113537118,30,1388,1161.666666666667,554.401178449926,307360.6666666666,0,0,0,0,1,0,0,0,0,1394.0,1048.5,1388.0,0,0,0,0,0,0,4,4194,1,1388,-1,1869,4,0,0.0,0.0,0,0,114.5,27.81486413173119,137,74,Normal,Normal,0,Sichuani_4b
1650,192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,25/07/2019 03:25:53 AM,122,1,1,1430,1050,1430,1430,1430.0,0.0,1050,1050,1050.0,0.0,20327868.85245901,16393.44262295082,122.0,0.0,122,122,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,8196.721311475409,8196.721311475409,1050,1430,1176.666666666667,219.3931022920578,48133.33333333334,0,0,0,0,0,0,0,0,1,1765.0,1430.0,1050.0,0,0,0,0,0,0,1,1430,1,1050,-1,-1,1,0,0.0,0.0,0,0,122.0,0.0,122,122,Anomaly,Mirai,4,Sichuani_4b
1651,192.168.0.13-210.89.164.90-60122-8899-17,192.168.0.13,60122,210.89.164.90,8899,17,25/07/2019 03:21:13 AM,289,12,1,384,32,32,32,32.0,0.0,32,32,32.0,0.0,1439446.366782007,44982.69896193772,24.08333333333333,71.54713428392799,251,1,278,25.27272727272728,74.91473941634038,251,1,0,0.0,0.0,0,0,0,0,0,0,96,8,41522.49134948097,3460.207612456747,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46153846153846,32.0,32.0,0,0,0,0,0,0,12,384,1,32,-1,-1,12,0,1.333333333333333,0.5773502691896257,2,1,40.57142857142858,92.86344300971749,251,2,Anomaly,Mirai,3,Sichuani_4b
1652,192.168.0.13-192.168.0.16-9020-49784-6,192.168.0.13,9020,192.168.0.16,49784,6,20/05/2019 04:58:11 AM,534,1,1,1388,1388,1388,1388,1388.0,0.0,1388,1388,1388.0,0.0,5198501.872659177,3745.318352059925,534.0,0.0,534,534,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1872.659176029963,1872.659176029963,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,1,2082.0,1388.0,1388.0,0,0,0,0,0,0,1,1388,1,1388,-1,1869,1,0,0.0,0.0,0,0,534.0,0.0,534,534,Normal,Normal,0,Sichuani_4b
1653,192.168.0.13-192.168.0.16-9020-49784-6,192.168.0.13,9020,192.168.0.16,49784,6,20/05/2019 04:58:31 AM,197,2,1,2776,1388,1388,1388,1388.0,0.0,1388,1388,1388.0,0.0,21137055.83756345,15228.42639593909,98.5,37.47665940288702,125,72,125,125.0,0.0,125,125,0,0.0,0.0,0,0,0,0,0,0,64,32,10152.28426395939,5076.142131979696,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1850.666666666667,1388.0,1388.0,0,0,0,0,0,0,2,2776,1,1388,-1,1869,2,0,0.0,0.0,0,0,98.5,37.47665940288702,125,72,Normal,Normal,0,Sichuani_4b
1654,192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,25/07/2019 03:23:48 AM,268,3,1,60,20,20,20,20.0,0.0,20,20,20.0,0.0,298507.4626865672,14925.37313432836,89.33333333333331,29.16047553338823,123,72,145,72.5,0.7071067811865476,73,72,0,0.0,0.0,0,0,0,0,0,0,24,8,11194.02985074627,3731.343283582089,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25.0,20.0,20.0,0,0,0,0,0,0,3,60,1,20,-1,-1,3,0,0.0,0.0,0,0,89.33333333333331,29.16047553338823,123,72,Anomaly,Mirai,2,Sichuani_4b
1655,192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,25/07/2019 03:25:54 AM,81,1,1,20,20,20,20,20.0,0.0,20,20,20.0,0.0,493827.1604938271,24691.35802469136,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,12345.67901234568,12345.67901234568,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,0,1,30.0,20.0,20.0,0,0,0,0,0,0,1,20,1,20,-1,-1,1,0,0.0,0.0,0,0,81.0,0.0,81,81,Anomaly,Mirai,4,Sichuani_4b
1656,192.168.0.13-192.168.0.16-9020-52717-6,192.168.0.13,9020,192.168.0.16,52717,6,11/07/2019 01:23:23 AM,153,0,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19607.84313725491,76.5,3.535533905932738,79,74,0,0.0,0.0,0,0,153,76.5,3.535533905932738,79,74,0,0,0,0,0,96,0.0,19607.84313725491,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,32332,0,0,0.0,0.0,0,0,76.5,3.535533905932738,79,74,Anomaly,Scan,5,Sichuani_4b
1657,192.168.0.13-210.89.164.90-60121-8899-17,192.168.0.13,60121,210.89.164.90,8899,17,25/07/2019 03:21:11 AM,24,3,1,96,32,32,32,32.0,0.0,32,32,32.0,0.0,5333333.333333333,166666.6666666667,8.0,5.567764362830022,13,2,15,7.5,7.778174593052023,13,2,0,0.0,0.0,0,0,0,0,0,0,24,8,125000.0,41666.66666666666,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40.0,32.0,32.0,0,0,0,0,0,0,3,96,1,32,-1,-1,3,0,0.0,0.0,0,0,8.0,5.567764362830022,13,2,Anomaly,Mirai,3,Sichuani_4b
1658,192.168.0.13-192.168.0.16-9020-52717-6,192.168.0.13,9020,192.168.0.16,52717,6,11/07/2019 01:21:23 AM,115,1,1,30,1388,30,30,30.0,0.0,1388,1388,1388.0,0.0,12330434.7826087,17391.30434782609,115.0,0.0,115,115,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8695.652173913044,8695.652173913044,30,1388,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,1,1403.0,30.0,1388.0,0,0,0,0,0,0,1,30,1,1388,-1,1869,1,0,0.0,0.0,0,0,115.0,0.0,115,115,Anomaly,Scan,6,Sichuani_4b
1659,192.168.0.13-192.168.0.16-9020-49784-6,192.168.0.13,9020,192.168.0.16,49784,6,20/05/2019 04:59:40 AM,405,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4938.271604938273,405.0,0.0,405,405,0,0.0,0.0,0,0,405,405.0,0.0,405,405,0,0,0,0,0,64,0.0,4938.271604938273,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,32691,0,0,0.0,0.0,0,0,405.0,0.0,405,405,Normal,Normal,0,Sichuani_4b
1660,192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,25/07/2019 03:23:30 AM,295,3,1,4290,1430,1430,1430,1430.0,0.0,1430,1430,1430.0,0.0,19389830.50847457,13559.3220338983,98.33333333333331,42.15843134336634,147,73,220,110.0,52.32590180780453,147,73,0,0.0,0.0,0,0,0,0,0,0,24,8,10169.49152542373,3389.830508474576,1430,1430,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1787.5,1430.0,1430.0,0,0,0,0,0,0,3,4290,1,1430,-1,-1,3,0,0.0,0.0,0,0,98.33333333333331,42.15843134336634,147,73,Anomaly,Mirai,2,Sichuani_4b
1661,192.168.0.13-192.168.0.16-9020-56196-6,192.168.0.13,9020,192.168.0.16,56196,6,10/09/2019 01:38:34 AM,110,1,1,1388,1388,1388,1388,1388.0,0.0,1388,1388,1388.0,0.0,25236363.63636364,18181.81818181818,110.0,0.0,110,110,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9090.90909090909,9090.90909090909,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,1,2082.0,1388.0,1388.0,0,0,0,0,0,0,1,1388,1,1388,-1,1869,1,0,0.0,0.0,0,0,110.0,0.0,110,110,Anomaly,Mirai,1,Sichuani_4b
1662,192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,25/07/2019 03:25:16 AM,198,2,1,2072,1430,1430,642,1036.0,557.2001435749994,1430,1430,1430.0,0.0,17686868.68686869,15151.51515151515,99.0,32.52691193458119,122,76,122,122.0,0.0,122,122,0,0.0,0.0,0,0,0,0,0,0,16,8,10101.0101010101,5050.505050505051,642,1430,1233.0,394.0,155236.0,0,0,0,0,0,0,0,0,0,1644.0,1036.0,1430.0,0,0,0,0,0,0,2,2072,1,1430,-1,-1,2,0,0.0,0.0,0,0,99.0,32.52691193458119,122,76,Anomaly,Mirai,4,Sichuani_4b
1663,192.168.0.13-124.156.245.147-39310-7760-6,192.168.0.13,39310,124.156.245.147,7760,6,10/09/2019 01:44:58 AM,78,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.02564102564,78.0,0.0,78,78,0,0.0,0.0,0,0,78,78.0,0.0,78,78,0,0,0,0,0,40,0.0,25641.02564102564,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,2144,0,0,0.0,0.0,0,0,78.0,0.0,78,78,Anomaly,Mirai,1,Sichuani_4b
1664,192.168.0.13-192.168.0.16-9020-49784-6,192.168.0.13,9020,192.168.0.16,49784,6,20/05/2019 04:57:21 AM,262,2,1,2776,1388,1388,1388,1388.0,0.0,1388,1388,1388.0,0.0,15893129.77099236,11450.38167938931,131.0,18.38477631085023,144,118,144,144.0,0.0,144,144,0,0.0,0.0,0,0,0,0,0,0,64,32,7633.587786259543,3816.793893129771,1388,1388,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1850.666666666667,1388.0,1388.0,0,0,0,0,0,0,2,2776,1,1388,-1,1869,2,0,0.0,0.0,0,0,131.0,18.38477631085023,144,118,Normal,Normal,0,Sichuani_4b
1665,192.168.0.13-192.168.0.16-9020-49784-6,192.168.0.13,9020,192.168.0.16,49784,6,20/05/2019 04:59:30 AM,423,3,1,2806,1388,1388,30,935.3333333333336,784.0416655595117,1388,1388,1388.0,0.0,9914893.617021278,9456.264775413712,141.0,81.2649986156402,231,73,304,152.0,111.7228714274745,231,73,0,0.0,0.0,0,0,0,0,0,0,96,32,7092.198581560285,2364.066193853428,30,1388,1116.4,607.3160626889429,368832.8,0,0,0,0,1,0,0,0,0,1395.5,935.3333333333336,1388.0,0,0,0,0,0,0,3,2806,1,1388,-1,1869,3,0,0.0,0.0,0,0,141.0,81.2649986156402,231,73,Normal,Normal,0,Sichuani_4b
